symbol,ts_ms,price,size,side
MSFT,1736928545367,297.54,3,sell
AAPL,1736928547280,150.39,8,sell
SPY,1736928548023,399.23,13,sell
SPY,1736928548477,401.16,66,sell
AAPL,1736928550107,151.94,3,buy
TSLA,1736928550324,198.59,18,buy
TSLA,1736928551876,195.09,15,sell
MSFT,1736928551890,299.77,2,sell
TSLA,1736928552133,199.12,28,sell
AAPL,1736928552297,152.64,10,buy
AAPL,1736928553911,149.91,38,sell
SPY,1736928554765,400.59,36,sell
NVDA,1736928554943,501.92,15,buy
TSLA,1736928555439,195.12,49,buy
SPY,1736928557097,401.4,26,buy
TSLA,1736928558521,195.15,55,buy
TSLA,1736928558530,194.97,91,buy
AAPL,1736928558828,149.52,5,buy
NVDA,1736928559705,499.7,18,buy
NVDA,1736928559922,501.62,23,buy
NVDA,1736928560005,500.66,27,sell
NVDA,1736928560236,498.66,22,buy
MSFT,1736928562937,297.35,92,sell
NVDA,1736928563277,501.17,47,sell
TSLA,1736928565651,198.92,15,sell
AAPL,1736928565660,149.74,67,sell
MSFT,1736928565845,299.26,90,buy
NVDA,1736928566310,500.84,100,sell
AAPL,1736928567022,149.97,39,buy
SPY,1736928567424,399.89,73,sell
AAPL,1736928567450,152.31,85,sell
SPY,1736928568032,401.23,20,buy
TSLA,1736928568814,198.62,89,buy
TSLA,1736928569442,199.21,44,buy
AAPL,1736928570757,152.58,95,sell
NVDA,1736928571317,500.72,28,buy
AAPL,1736928573886,149.7,3,sell
SPY,1736928576288,399.39,27,sell
TSLA,1736928577262,195.29,93,sell
NVDA,1736928577525,501.23,87,sell
NVDA,1736928577656,502.77,44,buy
AAPL,1736928578106,151.34,24,sell
NVDA,1736928579138,500.36,13,buy
TSLA,1736928580001,194.04,21,sell
TSLA,1736928580084,198.95,34,sell
SPY,1736928580296,400.34,75,buy
AAPL,1736928581207,149.94,61,sell
NVDA,1736928583386,500.59,2,buy
AAPL,1736928584322,151.6,51,sell
NVDA,1736928585061,500.57,11,sell
SPY,1736928585683,401.61,87,buy
MSFT,1736928585688,299.03,1,sell
SPY,1736928585736,400.54,85,buy
AAPL,1736928585981,151.54,54,buy
SPY,1736928586979,399.33,30,sell
SPY,1736928587218,399.52,37,sell
TSLA,1736928587587,198.34,23,sell
SPY,1736928587789,399.56,80,buy
TSLA,1736928588160,195.48,91,buy
MSFT,1736928591132,301.82,49,sell
TSLA,1736928591702,198.54,42,buy
SPY,1736928592033,399.77,36,buy
MSFT,1736928592125,299.09,4,sell
TSLA,1736928594210,199.96,16,buy
NVDA,1736928594406,501.84,16,sell
NVDA,1736928598102,502.25,86,buy
SPY,1736928598694,400.64,47,buy
SPY,1736928599369,399.64,95,sell
TSLA,1736928599409,195.69,70,buy
AAPL,1736928601011,151.26,57,sell
NVDA,1736928601804,499.85,97,sell
AAPL,1736928602318,150.43,44,sell
AAPL,1736928603321,150.64,59,sell
TSLA,1736928605462,198.87,51,buy
SPY,1736928605752,400.81,81,sell
AAPL,1736928605997,153.22,56,sell
AAPL,1736928606030,150.97,31,buy
TSLA,1736928606336,199.32,32,buy
AAPL,1736928606806,149.41,27,buy
AAPL,1736928608975,149.74,73,sell
NVDA,1736928609828,499.19,90,sell
NVDA,1736928609830,499.59,15,sell
NVDA,1736928610952,499.4,83,buy
SPY,1736928611895,399.61,46,sell
AAPL,1736928611951,150.53,74,sell
NVDA,1736928612035,503.9,87,sell
MSFT,1736928613150,296.79,11,sell
AAPL,1736928614215,149.36,82,sell
NVDA,1736928615320,499.61,92,buy
MSFT,1736928615901,299.02,25,sell
MSFT,1736928620208,299.38,33,sell
MSFT,1736928621584,299.65,7,buy
TSLA,1736928621790,197.97,30,buy
AAPL,1736928624576,151.23,83,buy
NVDA,1736928624592,500.59,23,sell
NVDA,1736928624834,503.54,13,sell
TSLA,1736928625154,196.38,13,buy
SPY,1736928626731,399.76,55,buy
AAPL,1736928626838,152.23,65,sell
NVDA,1736928627073,500.14,32,buy
AAPL,1736928627861,151.66,97,sell
NVDA,1736928627928,503.62,16,buy
TSLA,1736928628217,198.15,52,sell
TSLA,1736928630110,199.7,26,buy
TSLA,1736928630796,196.15,20,buy
MSFT,1736928631315,299.07,94,buy
NVDA,1736928632404,502.67,62,sell
SPY,1736928633128,400.86,25,sell
AAPL,1736928633578,150.51,10,sell
SPY,1736928633781,401.19,53,buy
TSLA,1736928634028,200.15,2,buy
MSFT,1736928634035,298.57,27,buy
MSFT,1736928634316,298.82,55,sell
AAPL,1736928635223,151.22,45,sell
AAPL,1736928635814,152.4,42,sell
TSLA,1736928636138,198.12,55,sell
NVDA,1736928636319,499.27,50,sell
AAPL,1736928637168,151.3,52,sell
SPY,1736928637453,399.47,66,buy
AAPL,1736928638446,150.41,72,sell
MSFT,1736928639615,298.65,58,buy
MSFT,1736928640226,297.56,78,buy
MSFT,1736928640854,298.4,41,sell
AAPL,1736928641219,149.95,2,buy
SPY,1736928642668,399.23,5,buy
MSFT,1736928643382,303.06,28,sell
NVDA,1736928644252,500.27,16,buy
TSLA,1736928644288,199.17,43,buy
TSLA,1736928646058,194.75,42,buy
MSFT,1736928647002,302.9,13,sell
SPY,1736928648632,399.23,3,sell
NVDA,1736928649252,499.67,66,sell
NVDA,1736928649313,502.13,8,sell
SPY,1736928650220,401.4,80,sell
NVDA,1736928650850,501.37,20,buy
SPY,1736928651532,399.83,9,sell
AAPL,1736928655005,150.41,49,sell
MSFT,1736928655583,298.8,16,buy
SPY,1736928655687,400.56,66,buy
SPY,1736928657557,400.78,8,buy
NVDA,1736928657621,501.5,83,sell
TSLA,1736928660070,197.98,97,buy
TSLA,1736928660195,198.14,95,sell
NVDA,1736928660407,499.35,24,buy
SPY,1736928661414,400.14,59,sell
AAPL,1736928661506,151.2,4,buy
MSFT,1736928661627,297.65,86,sell
SPY,1736928662345,400.69,56,sell
AAPL,1736928663198,150.16,81,buy
AAPL,1736928663608,150.89,48,buy
NVDA,1736928665281,498.82,31,sell
SPY,1736928668132,399.4,81,buy
TSLA,1736928668710,195.44,35,buy
SPY,1736928669107,399.85,45,buy
MSFT,1736928669882,299.09,21,buy
NVDA,1736928671614,501.83,66,sell
AAPL,1736928672409,151.75,10,sell
TSLA,1736928672441,200.18,58,buy
SPY,1736928672938,399.03,89,sell
AAPL,1736928673256,149.38,7,buy
AAPL,1736928675159,152.13,25,sell
TSLA,1736928675202,198.11,88,buy
AAPL,1736928675613,149.85,63,buy
SPY,1736928677037,399.81,15,buy
TSLA,1736928677078,195.18,50,buy
MSFT,1736928678265,297.37,95,sell
TSLA,1736928679081,193.56,46,sell
MSFT,1736928680275,302.85,70,buy
TSLA,1736928680906,200.18,90,sell
NVDA,1736928681250,500.38,62,buy
TSLA,1736928681996,194.71,39,buy
NVDA,1736928682358,499.32,84,buy
AAPL,1736928682483,153.08,84,buy
SPY,1736928682782,399.19,8,buy
NVDA,1736928682872,503.61,15,sell
TSLA,1736928684852,199.55,52,sell
AAPL,1736928685364,150.2,23,sell
NVDA,1736928685649,500.86,16,buy
SPY,1736928686205,399.87,58,buy
TSLA,1736928687301,200.12,83,buy
MSFT,1736928687828,301.54,47,buy
NVDA,1736928687886,499.71,19,buy
TSLA,1736928688739,195.93,2,sell
TSLA,1736928689931,194.5,5,sell
SPY,1736928691229,399.74,69,buy
TSLA,1736928691882,198.84,60,sell
MSFT,1736928691902,299.79,25,buy
TSLA,1736928692051,198.82,31,buy
TSLA,1736928692381,200.02,98,sell
SPY,1736928693218,399.14,26,buy
MSFT,1736928693398,298.86,79,sell
SPY,1736928695612,401.72,18,sell
MSFT,1736928695825,301.96,65,buy
MSFT,1736928696086,299.35,91,buy
MSFT,1736928696157,303.08,59,sell
SPY,1736928697019,400.97,23,buy
SPY,1736928698213,399.74,95,sell
SPY,1736928698797,399.64,90,sell
NVDA,1736928699218,499.67,1,sell
AAPL,1736928700381,152.2,16,buy
TSLA,1736928701076,196.22,16,buy
NVDA,1736928701212,499.8,93,sell
TSLA,1736928702232,198.02,93,buy
AAPL,1736928702450,151.67,7,sell
SPY,1736928703421,400.11,14,buy
AAPL,1736928705232,150.6,26,buy
MSFT,1736928706065,296.91,83,buy
MSFT,1736928706336,302.05,5,buy
SPY,1736928706722,401.55,3,sell
AAPL,1736928708523,152.28,19,sell
AAPL,1736928708616,152.57,93,buy
MSFT,1736928710477,301.63,31,buy
TSLA,1736928711931,200.0,9,sell
NVDA,1736928713235,502.43,45,sell
SPY,1736928716337,401.47,23,buy
AAPL,1736928716514,150.3,78,sell
TSLA,1736928717499,195.18,75,sell
MSFT,1736928717576,297.63,12,sell
NVDA,1736928718171,499.91,24,buy
TSLA,1736928718180,195.01,90,buy
TSLA,1736928718586,193.96,75,sell
MSFT,1736928718984,297.0,81,sell
MSFT,1736928719052,300.86,34,sell
MSFT,1736928719978,300.17,36,buy
NVDA,1736928720192,502.68,68,sell
MSFT,1736928721545,299.12,79,buy
AAPL,1736928722005,149.8,72,sell
AAPL,1736928723906,152.39,80,sell
AAPL,1736928726062,151.9,78,buy
NVDA,1736928727018,499.29,96,buy
MSFT,1736928727082,297.42,68,buy
NVDA,1736928727636,500.94,28,buy
NVDA,1736928728344,503.69,13,buy
NVDA,1736928729079,503.48,91,buy
MSFT,1736928729518,301.53,65,buy
TSLA,1736928730255,195.8,40,buy
NVDA,1736928731795,502.37,37,sell
MSFT,1736928732957,302.04,94,buy
NVDA,1736928733708,499.01,61,sell
SPY,1736928733939,400.35,50,sell
NVDA,1736928734540,500.6,21,sell
MSFT,1736928734940,297.21,32,sell
SPY,1736928736553,400.7,91,sell
AAPL,1736928738710,152.37,53,sell
AAPL,1736928739086,152.17,100,sell
MSFT,1736928739495,299.34,20,sell
TSLA,1736928739786,199.14,4,sell
TSLA,1736928740227,198.75,69,buy
SPY,1736928740471,401.81,21,buy
AAPL,1736928740914,152.79,96,buy
NVDA,1736928741974,502.37,31,buy
MSFT,1736928742473,299.19,6,buy
TSLA,1736928742626,195.32,62,buy
SPY,1736928743136,399.85,9,sell
TSLA,1736928744123,195.31,99,buy
SPY,1736928744295,398.8,37,buy
AAPL,1736928746213,150.28,41,sell
TSLA,1736928747232,194.57,69,buy
AAPL,1736928748792,152.8,99,buy
NVDA,1736928749025,502.89,13,sell
SPY,1736928749467,400.53,56,sell
MSFT,1736928749512,299.46,1,buy
SPY,1736928749520,399.75,22,buy
NVDA,1736928749756,502.97,92,buy
MSFT,1736928750431,297.5,14,buy
SPY,1736928751905,399.72,72,buy
TSLA,1736928752385,197.0,42,buy
MSFT,1736928754004,298.25,21,sell
NVDA,1736928756422,501.8,56,buy
TSLA,1736928758011,195.26,5,buy
AAPL,1736928758962,150.54,52,sell
TSLA,1736928759231,199.01,5,sell
AAPL,1736928759517,151.68,72,buy
SPY,1736928761594,399.9,62,sell
TSLA,1736928761754,195.49,59,sell
SPY,1736928762477,399.39,75,buy
NVDA,1736928764076,499.56,91,sell
SPY,1736928765129,399.57,18,buy
AAPL,1736928765559,150.97,9,buy
AAPL,1736928766936,149.98,61,buy
SPY,1736928767539,399.22,25,buy
TSLA,1736928767583,194.45,21,buy
NVDA,1736928768322,502.34,89,sell
TSLA,1736928768872,199.83,53,sell
AAPL,1736928769431,150.8,26,buy
MSFT,1736928770794,299.53,2,buy
AAPL,1736928771022,150.21,66,sell
MSFT,1736928772563,298.96,1,buy
TSLA,1736928772851,200.34,45,sell
NVDA,1736928773605,499.44,67,sell
SPY,1736928775243,399.43,41,buy
TSLA,1736928776191,195.28,90,buy
AAPL,1736928776281,150.95,76,buy
MSFT,1736928776506,296.66,41,buy
NVDA,1736928777153,503.69,18,buy
SPY,1736928778493,400.06,18,buy
AAPL,1736928778896,149.31,40,sell
AAPL,1736928778919,150.04,18,buy
SPY,1736928779362,401.08,63,buy
NVDA,1736928779837,504.19,47,buy
MSFT,1736928781873,301.07,18,buy
TSLA,1736928783248,200.13,70,buy
TSLA,1736928783413,195.06,27,buy
NVDA,1736928783693,498.81,73,buy
MSFT,1736928784569,298.85,79,sell
AAPL,1736928784681,151.91,98,sell
NVDA,1736928787592,499.67,86,buy
AAPL,1736928788296,150.55,35,buy
TSLA,1736928788393,195.21,14,sell
TSLA,1736928788471,198.98,51,sell
SPY,1736928790005,399.33,32,sell
SPY,1736928790229,400.54,22,sell
AAPL,1736928790410,151.88,87,buy
NVDA,1736928790470,501.84,59,sell
SPY,1736928790857,399.63,12,sell
AAPL,1736928790978,151.89,69,buy
TSLA,1736928792006,198.99,54,buy
TSLA,1736928792263,198.87,87,buy
TSLA,1736928792798,194.97,95,buy
NVDA,1736928793955,501.51,99,buy
SPY,1736928794055,401.48,8,buy
NVDA,1736928794187,499.58,9,buy
NVDA,1736928794292,499.99,69,buy
MSFT,1736928796909,299.84,77,buy
AAPL,1736928797158,151.92,88,sell
AAPL,1736928797446,149.28,45,buy
SPY,1736928798274,400.72,36,sell
AAPL,1736928800620,152.14,31,sell
TSLA,1736928801229,195.62,61,sell
NVDA,1736928801312,499.7,78,sell
NVDA,1736928801433,501.13,71,buy
NVDA,1736928801559,502.6,67,buy
NVDA,1736928803159,498.54,26,buy
NVDA,1736928803340,499.51,8,sell
SPY,1736928803924,399.87,11,sell
MSFT,1736928804063,296.61,47,sell
NVDA,1736928804069,501.19,2,buy
TSLA,1736928804377,195.03,14,buy
SPY,1736928804458,399.92,66,buy
MSFT,1736928804747,297.21,72,sell
AAPL,1736928804907,151.92,89,sell
TSLA,1736928805815,198.59,14,sell
NVDA,1736928806065,502.61,70,buy
TSLA,1736928806241,198.64,91,buy
SPY,1736928807414,399.38,68,sell
SPY,1736928807692,399.32,83,buy
MSFT,1736928808516,298.49,94,sell
NVDA,1736928808633,500.41,32,buy
MSFT,1736928808842,297.25,64,buy
TSLA,1736928809070,198.67,43,sell
SPY,1736928809212,399.8,3,sell
NVDA,1736928809360,499.81,57,sell
TSLA,1736928809528,198.46,39,buy
MSFT,1736928809644,297.33,74,buy
MSFT,1736928813317,300.18,50,buy
SPY,1736928813752,399.24,2,buy
NVDA,1736928814004,499.1,67,sell
MSFT,1736928814431,297.35,57,sell
TSLA,1736928817163,199.37,7,buy
AAPL,1736928817599,152.45,45,sell
NVDA,1736928818402,501.17,48,sell
TSLA,1736928818407,195.24,2,buy
NVDA,1736928818881,498.91,96,buy
AAPL,1736928819133,152.03,72,sell
NVDA,1736928819267,501.15,19,buy
NVDA,1736928819376,502.3,3,sell
NVDA,1736928821704,499.54,52,buy
SPY,1736928821955,400.18,50,buy
MSFT,1736928822539,299.05,17,sell
MSFT,1736928822920,301.04,75,buy
MSFT,1736928823511,298.17,3,buy
MSFT,1736928824514,299.99,49,sell
AAPL,1736928826039,151.98,47,buy
AAPL,1736928826082,153.26,72,sell
SPY,1736928828317,401.11,98,sell
SPY,1736928828843,399.45,76,buy
NVDA,1736928829168,500.37,98,buy
AAPL,1736928830222,152.19,38,buy
SPY,1736928831169,401.46,81,sell
MSFT,1736928831681,298.58,52,buy
AAPL,1736928831708,152.7,9,sell
MSFT,1736928832415,300.2,59,sell
AAPL,1736928832685,150.8,34,sell
NVDA,1736928833483,501.57,90,sell
SPY,1736928833493,401.59,89,sell
TSLA,1736928833576,197.63,3,buy
NVDA,1736928834146,498.71,73,sell
AAPL,1736928835496,149.8,89,buy
SPY,1736928835499,399.57,63,buy
SPY,1736928835931,401.16,20,sell
SPY,1736928836419,400.51,41,buy
SPY,1736928836540,401.59,78,sell
SPY,1736928837649,399.23,99,sell
TSLA,1736928837832,200.01,88,buy
TSLA,1736928838718,198.65,17,buy
SPY,1736928839390,400.84,73,buy
SPY,1736928839805,399.38,35,sell
NVDA,1736928839860,501.32,31,buy
AAPL,1736928840012,149.78,49,buy
TSLA,1736928840054,194.5,45,buy
AAPL,1736928840246,150.45,21,sell
AAPL,1736928841761,149.13,75,buy
TSLA,1736928841857,195.03,16,buy
MSFT,1736928843724,297.26,82,sell
TSLA,1736928843746,198.19,47,sell
AAPL,1736928843762,150.19,88,sell
TSLA,1736928844346,198.7,85,buy
AAPL,1736928844532,150.41,21,sell
NVDA,1736928844804,501.06,95,buy
NVDA,1736928845263,499.18,67,buy
AAPL,1736928845567,150.83,70,buy
NVDA,1736928845715,499.75,77,sell
NVDA,1736928846197,502.57,30,buy
MSFT,1736928846379,297.18,18,sell
MSFT,1736928847018,298.92,9,buy
AAPL,1736928847230,151.54,48,sell
SPY,1736928848279,401.33,68,buy
TSLA,1736928848463,198.35,2,sell
TSLA,1736928848570,198.14,21,sell
MSFT,1736928848809,298.85,55,sell
MSFT,1736928849058,298.82,14,buy
SPY,1736928849273,399.44,3,buy
MSFT,1736928850949,301.38,71,buy
TSLA,1736928851327,194.74,66,buy
MSFT,1736928852546,297.12,84,sell
SPY,1736928853570,400.61,42,buy
NVDA,1736928854977,499.65,12,buy
NVDA,1736928855588,500.7,90,sell
AAPL,1736928856885,150.91,22,buy
NVDA,1736928857770,501.91,31,buy
SPY,1736928857888,400.55,15,sell
NVDA,1736928857902,504.06,43,sell
TSLA,1736928858546,198.33,76,buy
MSFT,1736928859188,297.83,27,sell
MSFT,1736928860211,301.08,3,buy
TSLA,1736928860971,198.58,21,buy
SPY,1736928865096,400.04,91,sell
NVDA,1736928866194,499.57,20,buy
AAPL,1736928867706,151.54,26,sell
AAPL,1736928868170,153.02,78,sell
SPY,1736928868290,399.41,68,sell
SPY,1736928868361,400.03,49,buy
TSLA,1736928868928,195.22,23,sell
TSLA,1736928869581,195.55,39,buy
NVDA,1736928869766,500.78,92,sell
NVDA,1736928869906,502.03,58,buy
SPY,1736928870044,400.8,65,sell
MSFT,1736928870693,299.19,28,buy
AAPL,1736928870924,152.28,53,sell
SPY,1736928871607,399.92,31,sell
SPY,1736928872939,399.46,12,sell
SPY,1736928873436,400.63,66,buy
TSLA,1736928874108,195.13,30,sell
TSLA,1736928874274,199.09,8,buy
NVDA,1736928875127,499.57,93,sell
AAPL,1736928876427,149.86,49,sell
MSFT,1736928879045,300.91,24,buy
AAPL,1736928880032,151.0,64,buy
NVDA,1736928881176,500.1,14,sell
AAPL,1736928881406,151.89,1,buy
NVDA,1736928881941,501.92,30,buy
MSFT,1736928882036,299.73,96,buy
SPY,1736928882149,399.68,20,buy
NVDA,1736928882271,503.55,54,sell
MSFT,1736928882678,296.93,82,sell
AAPL,1736928882998,152.58,1,sell
SPY,1736928884473,399.88,86,buy
MSFT,1736928884743,298.91,8,buy
MSFT,1736928885182,298.39,12,sell
TSLA,1736928887149,199.18,50,buy
TSLA,1736928888459,198.75,91,sell
MSFT,1736928889145,300.25,15,sell
AAPL,1736928889650,152.71,88,sell
TSLA,1736928891662,197.06,20,sell
AAPL,1736928893286,151.91,16,sell
AAPL,1736928894753,150.8,46,sell
MSFT,1736928895817,301.52,78,buy
SPY,1736928896212,400.8,71,sell
NVDA,1736928896702,499.08,16,buy
MSFT,1736928897300,298.6,66,buy
MSFT,1736928897720,300.76,86,sell
TSLA,1736928898535,200.19,50,sell
AAPL,1736928899316,151.67,77,sell
SPY,1736928899613,400.79,72,sell
TSLA,1736928899689,195.56,51,buy
NVDA,1736928900438,502.67,32,sell
MSFT,1736928900463,298.08,65,buy
AAPL,1736928900552,151.77,11,sell
AAPL,1736928901068,150.22,73,sell
TSLA,1736928901159,198.94,3,buy
MSFT,1736928901523,299.19,8,buy
NVDA,1736928901785,502.33,85,buy
AAPL,1736928902064,151.02,62,sell
NVDA,1736928902241,501.91,86,buy
MSFT,1736928902572,296.66,4,buy
AAPL,1736928902720,152.26,3,sell
TSLA,1736928904728,198.47,77,buy
SPY,1736928904819,400.09,17,buy
MSFT,1736928904829,297.86,83,buy
NVDA,1736928904906,501.47,61,buy
MSFT,1736928905117,296.97,43,buy
NVDA,1736928906329,501.85,49,buy
TSLA,1736928906892,200.09,75,buy
NVDA,1736928907411,501.47,38,sell
TSLA,1736928908433,198.54,17,sell
MSFT,1736928911442,297.03,94,buy
NVDA,1736928912760,502.28,26,sell
TSLA,1736928913336,195.91,91,sell
TSLA,1736928913860,195.54,39,sell
NVDA,1736928914264,500.47,54,buy
TSLA,1736928914795,200.06,11,buy
NVDA,1736928915642,500.73,44,sell
MSFT,1736928916052,300.29,53,buy
NVDA,1736928916387,501.71,43,sell
TSLA,1736928916629,197.78,97,buy
MSFT,1736928917050,299.28,82,sell
AAPL,1736928918370,152.24,45,buy
SPY,1736928918502,399.52,34,buy
TSLA,1736928919826,198.16,22,sell
AAPL,1736928920512,150.86,38,buy
AAPL,1736928921637,150.04,64,buy
AAPL,1736928922111,150.38,79,buy
MSFT,1736928922921,299.24,99,buy
SPY,1736928924229,400.07,92,buy
MSFT,1736928924935,298.49,28,sell
MSFT,1736928925215,301.04,39,sell
MSFT,1736928925498,297.7,28,buy
SPY,1736928926503,400.38,14,sell
MSFT,1736928926598,301.23,99,buy
NVDA,1736928926929,502.47,1,sell
SPY,1736928927022,399.92,50,buy
NVDA,1736928927279,501.32,33,buy
NVDA,1736928927326,501.73,41,sell
AAPL,1736928927819,152.53,15,buy
TSLA,1736928927865,197.74,47,buy
MSFT,1736928928872,299.42,18,sell
SPY,1736928929255,399.6,70,sell
AAPL,1736928929305,152.99,96,sell
AAPL,1736928929911,152.64,75,sell
AAPL,1736928932215,151.96,93,sell
MSFT,1736928935305,302.27,25,buy
MSFT,1736928935356,299.18,27,sell
NVDA,1736928936312,501.96,11,sell
MSFT,1736928937748,297.91,35,buy
TSLA,1736928938150,199.35,13,buy
AAPL,1736928938811,151.86,58,buy
TSLA,1736928939348,195.78,26,buy
TSLA,1736928939695,198.49,3,buy
MSFT,1736928940594,299.41,25,buy
MSFT,1736928940800,302.9,88,buy
NVDA,1736928941501,502.53,19,buy
MSFT,1736928941980,299.19,28,buy
SPY,1736928942136,399.07,58,sell
TSLA,1736928942465,195.21,72,sell
AAPL,1736928942585,152.19,87,sell
AAPL,1736928942826,151.65,79,buy
MSFT,1736928943255,298.57,37,buy
SPY,1736928943332,400.0,10,buy
SPY,1736928944246,399.2,84,buy
TSLA,1736928944803,194.03,83,buy
TSLA,1736928945133,200.02,51,buy
SPY,1736928945472,399.38,74,buy
MSFT,1736928945952,300.06,11,buy
NVDA,1736928946690,500.39,73,sell
TSLA,1736928946763,199.54,81,buy
SPY,1736928947815,401.56,16,sell
NVDA,1736928948768,502.32,1,buy
NVDA,1736928949608,501.69,1,buy
NVDA,1736928949643,503.32,13,sell
TSLA,1736928950163,197.8,98,sell
NVDA,1736928950221,499.88,8,sell
NVDA,1736928951287,499.24,13,sell
MSFT,1736928953231,298.3,19,sell
NVDA,1736928954262,503.62,39,buy
NVDA,1736928954447,499.68,64,sell
TSLA,1736928955373,197.9,78,buy
MSFT,1736928955796,297.06,63,buy
MSFT,1736928955952,299.4,5,buy
NVDA,1736928956123,503.04,45,buy
SPY,1736928956161,399.24,69,buy
SPY,1736928957064,400.89,46,buy
NVDA,1736928957222,501.76,14,buy
SPY,1736928957476,399.49,83,sell
NVDA,1736928958740,503.39,98,sell
AAPL,1736928958926,151.96,69,buy
MSFT,1736928959864,300.05,43,buy
NVDA,1736928960581,500.52,59,buy
TSLA,1736928960762,196.88,13,sell
TSLA,1736928961505,198.94,42,sell
MSFT,1736928961819,301.13,2,buy
TSLA,1736928961895,197.53,29,buy
MSFT,1736928961973,297.46,100,sell
AAPL,1736928964788,152.1,61,sell
NVDA,1736928965062,499.01,73,sell
MSFT,1736928966241,297.33,46,buy
MSFT,1736928968343,300.17,1,buy
AAPL,1736928969374,151.81,38,sell
MSFT,1736928970401,299.29,19,buy
NVDA,1736928970961,503.25,66,buy
TSLA,1736928971570,195.07,59,buy
TSLA,1736928972474,198.38,89,buy
SPY,1736928972491,399.43,3,buy
NVDA,1736928972520,503.62,69,buy
TSLA,1736928972593,198.86,69,sell
NVDA,1736928972973,501.1,86,buy
MSFT,1736928973486,299.21,76,buy
MSFT,1736928974188,296.72,78,sell
TSLA,1736928974262,195.43,48,buy
SPY,1736928979103,400.34,45,sell
SPY,1736928980729,401.17,19,sell
SPY,1736928982316,399.59,10,sell
SPY,1736928983822,399.54,29,buy
NVDA,1736928984043,501.94,51,sell
AAPL,1736928984050,149.43,55,buy
TSLA,1736928984422,196.94,72,buy
